full_word,sentence_word_index,total_word_index,score
dick,82,113169,0.9996369
janet,77,113292,0.98796034
trotwood,97,113312,0.9924445
dick,129,113344,0.9996629
dick,16,113524,0.9994646
wickfield,55,113708,0.9754273
wickfield,55,113708,0.9967802
huckster,145,113798,0.9701032
wickfield,72,114273,0.9993507
wickfield,72,114273,0.9994268
uriah,9,114471,0.92737055
betsey,9,114597,0.9835238
trotwood,47,114674,0.99931717
wickfield,53,114680,0.99952054
wickfield,41,114759,0.99891895
peggotty,17,114817,0.9437526
trotwood,73,114921,0.99923736
wickfield,79,114927,0.9981913
wickfield,79,114927,0.9996848
wickfield,31,115056,0.99880916
deuce,10,115077,0.99360967
wickfield,60,115127,0.9994666
trotwood,34,115194,0.9911397
wickfield,26,115262,0.99899864
wickfield,2,115295,0.99667567
wickfield,40,115427,0.9980469
uriah,0,115486,0.97620285
wickfield,13,115715,0.99396485
trot,59,115784,0.7579027
wickfield,72,115797,0.9990874
trotwood,87,115812,0.9851939
trotwood,8,115900,0.99877024
wickfield,14,115906,0.99884135
wickfield,53,116026,0.9993451
trotwood,68,116041,0.99766326
wickfield,62,116115,0.9988518
wickfield,2,116315,0.99846
agnes,8,116436,0.9957968
wickfield,12,116440,0.99744684
wickfield,34,116723,0.99945813
agnes,55,116744,0.9896959
wickfield,34,116723,0.99906725
wickfield,13,116786,0.99801993
dick,57,116830,0.9998752
dick,57,116830,0.9998431
wickfield,10,117034,0.99638677
agnes,10,117068,0.9927336
agnes,26,117129,0.98581505
agnes,21,117187,0.98908305
agnes,0,117268,0.9850979
wickfield,7,117566,0.99853736
strong,71,117630,0.99939644
strong,9,117711,0.9996049
strong,10,117837,0.99981624
annie,23,117850,0.9887814
strong,10,117837,0.99991775
wickfield,22,117917,0.99808216
strong,0,117931,0.99951935
strong,0,117931,0.99951625
strong,1,117957,0.99992824
wickfield,16,117972,0.9996324
wickfield,16,117972,0.9998087
wickfield,16,117972,0.99944943
strong,1,117957,0.99989796
wickfield,50,118115,0.9997856
satan,27,118092,0.522195
strong,22,118215,0.99981374
wickfield,37,118230,0.9995343
strong,33,118297,0.9997621
annie,52,118316,0.97853035
wickfield,67,118331,0.99955624
wickfield,67,118331,0.9998212
wickfield,9,118414,0.99982786
wickfield,9,118414,0.99981904
wickfield,9,118414,0.99985915
strong,10,118515,0.9999032
strong,22,118607,0.9998565
wickfield,41,118626,0.9995304
wickfield,36,118790,0.9977142
mic,14,119173,0.9016977
strong,15,119310,0.8579636
wickfield,9,119371,0.9989268
agnes,0,119475,0.97893435
papa,64,119578,0.8056205
papa,21,119726,0.6560828
agnes,29,119734,0.9162371
papa,21,119726,0.6456546
strong,15,119788,0.9998976
wickfield,54,119827,0.99952954
trotwood,63,119836,0.98500776
maldon,31,119958,0.99982774
maldon,31,119958,0.999614
uriah,7,119934,0.9771861
maldon,31,119958,0.999775
uriah,7,119934,0.951411
agnes,105,120032,0.96997595
ur,15,120106,0.79588056
uriah,15,120106,0.6905161
annie,2,120156,0.9972531
wickfield,45,120199,0.99972075
wickfield,45,120199,0.9998134
strong,37,120191,0.99997354
maldon,39,120370,0.99978644
wickfield,51,120382,0.99939185
annie,32,120430,0.9738884
annie,2,120442,0.95501494
strong,0,120460,0.99941564
wickfield,20,120480,0.9997692
maldon,80,120540,0.9998275
wickfield,20,120480,0.9998681
annie,97,120557,0.9849975
strong,0,120460,0.999658
wickfield,20,120480,0.999778
wickfield,31,120636,0.9993501
wickfield,7,120662,0.999237
wickfield,47,120769,0.9994569
maldon,10,120796,0.9958894
annie,16,120802,0.97458184
wickfield,7,120811,0.99890465
agnes,0,120910,0.99012405
wickfield,14,120924,0.9991229
agnes,0,120936,0.9779463
agnes,13,121082,0.9820325
agnes,13,121082,0.99004596
wickfield,21,121169,0.9978485
trotwood,16,121195,0.9041028
agnes,37,121261,0.9838657
agnes,8,121273,0.971583
agnes,8,121273,0.9554809
agnes,42,121359,0.73266274
trotwood,22,121618,0.8024952
agnes,6,121670,0.9858045
wickfield,53,121717,0.99927425
agnes,6,121670,0.94361305
uriah,2,121896,0.96844745
uriah,2,121896,0.9213754
copperfield,61,121955,0.96479714
uriah,2,121896,0.981588
copperfield,68,122029,0.9515724
uriah,72,122033,0.9902193
copperfield,68,122029,0.9534954
uriah,72,122033,0.9914271
tidd,104,122065,0.99886453
tidd,7,122077,0.99731225
copperfield,11,122081,0.9640635
copperfield,11,122081,0.9789006
uriah,125,122195,0.99472606
copper,8,122304,0.7364251
um,7,122321,0.66888463
copperfield,27,122350,0.8194014
wickfield,13,122380,0.9989939
uriah,18,122385,0.9601667
wickfield,13,122380,0.9990597
copperfield,42,122409,0.9911767
uriah,18,122385,0.9854939
wickfield,24,122466,0.999893
copperfield,83,122525,0.9985907
uriah,87,122529,0.9918827
wickfield,24,122466,0.9997905
wickfield,24,122466,0.9993498
heep,126,122568,0.96087474
hee,126,122568,0.7838251
copperfield,83,122525,0.99874365
uriah,87,122529,0.99000907
wickfield,24,122466,0.9998884
copperfield,83,122525,0.9921924
uriah,87,122529,0.98455673
copperfield,83,122525,0.9796858
uriah,87,122529,0.98116064
copperfield,83,122525,0.9746336
copperfield,1,122785,0.9905806
agnes,16,122800,0.98582363
copperfield,1,122785,0.9847895
heaven,42,122826,0.8312704
copperfield,1,122785,0.9716629
uriah,5,122789,0.99276435
copperfield,1,122785,0.97983515
copperfield,1,122785,0.98947805
copperfield,1,122785,0.9225013
copperfield,50,123033,0.9802226
uriah,54,123037,0.99208987
copperfield,50,123033,0.9245988
uriah,54,123037,0.9882922
copperfield,50,123033,0.95771325
uriah,54,123037,0.96630913
copperfield,50,123033,0.9220267
copperfield,50,123033,0.9111848
peggotty,39,123328,0.95829123
tidd,60,123349,0.912418
em,76,123365,0.9276568
strong,1,123533,0.9990508
creakle,14,123546,0.99152184
adams,0,123913,0.99872404
agnes,41,124615,0.96103024
wickfield,10,124637,0.99862736
strong,0,124717,0.9903752
markleham,0,124860,0.95451933
strong,37,124897,0.99874973
wickfield,47,124989,0.99888283
wickfield,9,125061,0.9961923
agnes,11,125063,0.968098
strong,0,125091,0.9981857
strong,0,125171,0.9972312
annie,50,125261,0.98284817
john,7,125285,0.9691915
annie,27,125305,0.89328253
annie,10,125336,0.84347904
annie,10,125336,0.77909285
john,6,125399,0.95817244
john,6,125476,0.9252945
markleham,0,125595,0.99759
wickfield,49,125719,0.997979
annie,30,125792,0.87627155
annie,6,125944,0.89651316
strong,11,125965,0.9998287
annie,8,125999,0.7311479
mama,24,126015,0.85329586
strong,13,126085,0.9998995
mama,13,126112,0.591964
annie,17,126116,0.86296105
annie,11,126166,0.8406644
annie,11,126166,0.85435295
strong,17,126172,0.9996294
annie,26,126315,0.73591596
wickfield,5,126425,0.999305
masters,11,126699,0.83270717
adams,13,126701,0.9993747
strong,0,126895,0.9981232
maldon,10,126955,0.9786094
strong,0,127123,0.9985998
maldon,18,127141,0.9930487
jack,65,127397,0.9946079
annie,13,127669,0.9684029
markleham,0,127683,0.990372
jack,14,127697,0.9991672
annie,7,127951,0.9753862
annie,7,127951,0.9818155
annie,7,127951,0.980354
annie,60,128058,0.84548575
annie,69,128234,0.37848386
annie,32,128320,0.79909265
wickfield,8,128426,0.99883264
agnes,10,128428,0.9866007
agnes,10,128428,0.97947973
wickfield,8,128426,0.99935263
agnes,11,128464,0.9699949
peggotty,11,128980,0.93055654
strong,6,129036,0.9771349
dick,15,129067,0.9987587
peggotty,31,129083,0.905282
peggotty,3,129126,0.9545532
peggotty,18,129218,0.9627126
betsey,14,129283,0.94160295
betsey,7,129317,0.9085251
murdstone,35,129416,0.99340075
god,0,129434,0.9450099
peggotty,6,129572,0.9494931
barkis,2,129579,0.96421134
peggotty,2,129638,0.93214846
ham,7,129643,0.914151
gum,0,129650,0.9053237
peggotty,20,129670,0.95590925
strong,7,129721,0.9854896
dick,28,129815,0.9998547
dick,5,129841,0.999877
dick,2,129890,0.99802834
dick,15,130071,0.9999485
trotwood,46,130102,0.96706694
dick,15,130071,0.99994016
dick,15,130071,0.99983656
dick,15,130071,0.9999304
charles,196,130252,0.9952325
dick,33,130290,0.99981207
dick,33,130290,0.9996189
trotwood,98,130355,0.9157546
dick,30,130387,0.99896073
dick,24,130434,0.9987601
charles,20,130469,0.99535394
trotwood,6,130489,0.99608034
dick,41,130524,0.9975011
dick,45,130582,0.998566
dick,68,130663,0.9997148
dick,68,130663,0.99977344
trotwood,2,130741,0.93601614
dick,47,130786,0.9995895
dick,47,130786,0.999798
dick,25,130941,0.9997328
dick,25,130941,0.999684
dick,9,131044,0.999869
dick,9,131131,0.998995
charles,71,131258,0.97950375
dick,2,131445,0.99904865
strong,6,131462,0.999426
dick,11,131518,0.9997905
dick,11,131518,0.9997309
dick,17,131678,0.9588943
dick,4,131724,0.9990602
dick,6,131749,0.99997544
dick,6,131749,0.9999653
dick,12,131871,0.99843174
dick,40,131941,0.99942845
agnes,0,132037,0.9886326
dick,6,132043,0.99975485
uriah,26,132063,0.9426798
dick,23,132088,0.9993975
dick,13,132156,0.9995473
uriah,41,132184,0.9902344
copper,83,132226,0.985204
uriah,41,132184,0.9889311
copperfield,31,132308,0.95856833
uriah,35,132312,0.991917
copperfield,19,132352,0.93844604
wickfield,40,132373,0.99804187
uriah,26,132420,0.98193455
copperfield,61,132455,0.83601356
copperfield,61,132455,0.85916275
uriah,26,132420,0.9802256
copperfield,30,132556,0.8669741
tidd,16,132596,0.9973744
uriah,40,132620,0.9886996
copperfield,94,132674,0.9820253
tidd,16,132596,0.9862196
copperfield,94,132674,0.98983395
uriah,40,132620,0.8566779
copperfield,94,132674,0.98043036
copperfield,16,132873,0.9587112
copperfield,16,132873,0.9093888
copper,7,133019,0.9532539
heep,0,133044,0.9538206
uriah,8,133052,0.86667
uriah,12,133152,0.75768137
uriah,12,133152,0.73846304
uriah,12,133152,0.7183472
tidd,48,133188,0.96475315
heep,0,133241,0.9313015
heep,11,133263,0.9003265
copperfield,9,133327,0.929705
uriah,29,133347,0.900732
father,37,133355,0.62042606
heep,0,133427,0.9207858
heep,0,133537,0.9348686
uriah,9,133546,0.8776797
heep,0,133631,0.8849544
uriah,42,133712,0.7819605
wickfield,37,133877,0.99082726
agnes,39,133879,0.9975618
uriah,0,133881,0.8553941
hee,0,133888,0.80339915
heep,0,133892,0.9692086
uriah,8,133900,0.86151224
uriah,8,133900,0.8945885
wickfield,5,133955,0.99974686
agnes,8,133958,0.9895013
wickfield,5,133955,0.9996509
agnes,8,133958,0.97985566
wickfield,5,133955,0.9995312
wickfield,5,133955,0.99975586
uriah,150,134100,0.92228234
copper,69,134175,0.8239171
micawber,80,134186,0.9908121
micawber,80,134186,0.9840224
copperfield,69,134175,0.95336807
micawber,80,134186,0.993542
micawber,31,134370,0.9315688
micawber,0,134394,0.9876531
micawber,0,134394,0.9829101
micawber,21,134451,0.9694011
micawber,0,134470,0.78055215
copper,5,134485,0.762087
micawber,51,134531,0.92327577
micawber,2,134535,0.9945948
copperfield,22,134555,0.9977182
micawber,2,134535,0.987912
micawber,2,134535,0.99230194
micawber,25,134645,0.99293
micawber,9,134668,0.9946731
copperfield,30,134689,0.9637867
micawber,9,134668,0.98744345
hee,0,134720,0.58291984
copper,14,134734,0.9895834
micawber,42,134778,0.9605305
copperfield,60,134796,0.6295057
micawber,15,134813,0.98080325
strong,46,134844,0.8974895
micawber,15,134813,0.97935516
copperfield,6,134877,0.9756981
uriah,13,134884,0.9244479
heep,0,134888,0.7570962
micawber,42,134930,0.9530148
uriah,68,134956,0.97891843
micawber,0,134995,0.9834582
micawber,0,134995,0.9569206
copperfield,24,135019,0.9436674
micawber,0,134995,0.9699934
micawber,0,135150,0.86762637
cato,6,135156,0.7587701
plato,9,135159,0.95089614
micawber,20,135192,0.9932812
copperfield,69,135241,0.95846605
micawber,20,135192,0.99165076
heep,85,135257,0.8195257
micawber,8,135311,0.9014631
micawber,0,135440,0.983053
micawber,0,135440,0.96598846
strong,26,135466,0.9968317
micawber,0,135440,0.9622803
strong,26,135466,0.9865031
micawber,0,135518,0.7858729
micawber,36,135565,0.9788201
copperfield,44,135573,0.976474
micawber,0,135631,0.8936939
copperfield,11,135642,0.8816966
micawber,0,135674,0.77066565
micawber,23,135721,0.97597176
micawber,10,135736,0.93062097
micawber,0,135759,0.98577833
copperfield,13,135772,0.8937197
micawber,0,135759,0.99369216
micawber,0,135839,0.9186302
micawber,0,135875,0.81464845
copperfield,16,135891,0.7650457
micawber,19,135928,0.9637272
micawber,0,135965,0.9669866
micawber,0,135965,0.9612183
micawber,0,136044,0.98945624
micawber,0,136044,0.96942234
copperfield,41,136085,0.895175
micawber,0,136091,0.88051194
micawber,0,136142,0.97973245
micawber,0,136142,0.96726245
mic,0,136177,0.86701554
micawber,2,136187,0.968303
micawber,5,136219,0.9518688
copper,7,136253,0.97153646
micawber,0,136264,0.91335493
micawber,0,136264,0.9484666
micawber,0,136293,0.7837095
micawber,4,136329,0.9485312
micawber,4,136329,0.97043365
micawber,7,136367,0.95682377
micawber,0,136432,0.75966126
copperfield,19,136457,0.6532304
micawber,0,136501,0.85852295
micawber,0,136546,0.9871244
micawber,0,136546,0.98345023
micawber,2,136585,0.9331277
copperfield,9,136605,0.5709739
micawber,0,136642,0.9538122
micawber,0,136642,0.9607222
micawber,27,136753,0.96899843
strong,35,136761,0.8750739
micawber,14,136811,0.9631818
mr,23,136870,0.5649435
micawber,25,136872,0.98320574
uriah,27,136874,0.8843521
micawber,25,136872,0.98049164
uriah,27,136874,0.8365893
micawber,37,136946,0.942589
uriah,46,136955,0.84972423
heep,0,136968,0.9535458
copperfield,15,136983,0.9828831
micawber,21,136989,0.9920773
heep,0,136968,0.99169147
micawber,56,137062,0.9253018
ur,17,137098,0.72433555
micawber,7,137118,0.95643145
micawber,0,137131,0.87459046
micawber,0,137209,0.92087346
micawber,2,137224,0.9422726
micawber,0,137277,0.9469401
micawber,0,137314,0.83197945
micawber,0,137345,0.842058
micawber,0,137366,0.9881594
micawber,0,137366,0.9740314
micawber,0,137395,0.92485577
micawber,7,137452,0.93176275
micawber,0,137462,0.9108386
micawber,14,137548,0.9423745
copperfield,23,137754,0.7769805
copperfield,58,137833,0.7845224
strong,111,137886,0.9708421
micawber,74,137849,0.9943021
micawber,0,137921,0.96980506
micawber,0,137921,0.9595286
micawber,0,137940,0.96271735
agnes,0,138238,0.9042378
shepherd,1,138359,0.9897342
nettingall,8,138366,0.498576
shepherd,3,138373,0.99501824
nettingall,2,138396,0.93042326
shepherd,13,138419,0.9949361
shepherd,8,138429,0.9957426
shepherd,7,138438,0.99429965
shepherd,20,138473,0.921459
shepherd,9,138491,0.9918282
shepherd,3,138516,0.9933136
shepherd,3,138524,0.9959442
shepherd,5,138554,0.99593145
shepherd,6,138578,0.9938642
shepherd,47,138636,0.9840186
shepherd,11,138649,0.9723938
shepherd,5,138660,0.9904421
nettingall,20,138687,0.823434
shepherd,7,138737,0.99253416
shepherd,5,138746,0.99963284
jones,24,138765,0.996049
jones,24,138765,0.9888665
shepherd,5,138746,0.9988758
nettingall,10,138797,0.8758655
shepherd,25,138848,0.9853821
nettingall,12,138891,0.90991986
strong,1,138961,0.9993144
dick,2,138975,0.99879104
macbeth,16,139009,0.65251136
strong,12,139101,0.9995289
agnes,34,139507,0.99203813
agnes,0,139532,0.98092043
adams,7,139589,0.9997973
adams,0,139615,0.9997168
strong,19,139634,0.99942064
adams,0,139649,0.9990706
agnes,23,139898,0.9787362
larkins,5,140034,0.91700983
larkins,3,140039,0.8417164
larkins,3,140066,0.8527881
larkins,3,140066,0.8769244
larkins,4,140096,0.8082409
larkins,3,140114,0.884578
larkins,21,140224,0.8928484
larkin,12,140334,0.969119
larkins,2,140355,0.94862705
larkins,10,140412,0.93274593
larkins,15,140456,0.7623496
larkins,7,140484,0.97576654
larkins,7,140484,0.94817173
larkins,36,140562,0.95161355
larkins,36,140562,0.9726601
larkins,21,140659,0.8095186
larkins,11,140725,0.9667448
larkins,3,140730,0.98436475
copperfield,19,140746,0.9238243
larkins,3,140730,0.97515386
copperfield,19,140746,0.93013215
dick,17,140809,0.9996061
strong,20,140812,0.99978703
larkin,31,140885,0.9874056
larkins,47,140974,0.87356067
larkins,33,141034,0.835984
larkins,12,141059,0.9768438
larkins,12,141059,0.98506033
larkins,12,141059,0.9778366
larkins,12,141059,0.9467015
bailey,4,141148,0.99780303
larkins,27,141171,0.9024509
bailey,9,141183,0.99059665
larkins,6,141214,0.8555018
larkins,18,141310,0.95005834
larkins,18,141310,0.9776131
larkins,18,141310,0.9705461
larkins,1,141383,0.8402552
bailey,22,141404,0.9984854
chestle,78,141460,0.99596334
copperfield,86,141468,0.9507388
chestle,78,141460,0.9934426
chestle,68,141577,0.9874421
larkins,6,141599,0.80394953
trotwood,17,141684,0.8878379
agnes,21,141688,0.9592813
agnes,12,141719,0.92875457
larkins,44,141751,0.9329319
bailey,53,141760,0.99865013
chestle,3,141781,0.9868889
dick,2,142335,0.99977905
peggotty,53,142619,0.92408794
trot,11,142687,0.8955438
trotwood,106,142863,0.95156956
dick,137,142894,0.8033528
dick,137,142894,0.9995369
david,207,142964,0.9880851
david,207,142964,0.99575484
dick,137,142894,0.99967563
heaven,13,143117,0.6477738
dick,9,143189,0.99997723
dick,9,143189,0.999853
dick,9,143189,0.9999734
trotwood,108,143288,0.97658396
dick,9,143189,0.9999392
agnes,12,143515,0.9926621
wickfield,16,143519,0.99437124
agnes,0,143541,0.9856208
agnes,15,143636,0.9470547
agnes,20,143702,0.9881158
agnes,20,143702,0.8939324
agnes,49,143824,0.94771594
agnes,16,143899,0.9507919
agnes,16,143899,0.9501676
agnes,16,143980,0.8924515
agnes,1,144076,0.9598068
trotwood,22,144097,0.9011826
agnes,57,144221,0.8078726
agnes,21,144279,0.94487387
uriah,30,144332,0.8964045
agnes,34,144336,0.95111823
agnes,9,144404,0.95204085
trotwood,65,144700,0.99289495
wickfield,70,144705,0.9769506
wickfield,36,144762,0.9998577
wickfield,36,144762,0.99970216
wickfield,50,144916,0.9997445
agnes,61,144927,0.973007
jack,127,144993,0.9951433
markleham,0,145014,0.98902625
annie,0,145076,0.4867633
markleham,0,145110,0.9799836
annie,42,145152,0.9861719
maldon,67,145177,0.9986458
wickfield,75,145185,0.9993534
wickfield,75,145185,0.99978524
wickfield,41,145301,0.999038
markleham,0,145314,0.91416425
annie,3,145366,0.52452147
maldon,10,145412,0.99712914
wickfield,68,145470,0.99887776
wickfield,18,145521,0.9996453
wickfield,30,145566,0.99396706
markleham,0,145750,0.98088026
annie,7,145821,0.97641003
annie,6,145874,0.9934541
wickfield,6,145891,0.99895096
annie,60,146069,0.9539437
annie,0,146077,0.7054499
annie,24,146251,0.5138961
annie,3,146282,0.72738224
maldon,9,146288,0.9938395
annie,52,146356,0.35830402
markleham,0,146456,0.77547026
wickfield,27,146483,0.9972796
agnes,0,146572,0.90369767
annie,10,146614,0.99112636
wickfield,30,146634,0.9978907
wickfield,30,146634,0.9983106
agnes,53,146657,0.98877954
maldon,20,146686,0.99741745
agnes,33,146742,0.8657569
agnes,33,146742,0.9701184
agnes,9,146821,0.9848968
wickfield,22,146834,0.9979942
agnes,9,146821,0.9709746
agnes,13,147151,0.98235667
agnes,4,147265,0.9859363
william,45,147459,0.98728615
william,75,147573,0.9570097
william,75,147573,0.95944256
william,75,147573,0.9520482
william,54,147686,0.9714347
william,47,147760,0.98290783
william,64,147891,0.9098202
william,58,148016,0.9905876
william,39,148066,0.9472968
creakle,22,148493,0.9971574
tate,83,148744,0.9712423
steerforth,64,149649,0.80748177
god,118,149703,0.760377
steerforth,38,149770,0.9353357
copperfield,72,149804,0.79894924
steerforth,49,149889,0.9919679
steerforth,8,149939,0.81698096
mother,53,149984,0.5131191
copperfield,10,149998,0.87283504
steerforth,7,150156,0.84166765
steerforth,7,150156,0.949126
copperfield,42,150263,0.9560422
steerforth,46,150267,0.99004984
steerforth,8,150297,0.9980569
copperfield,28,150317,0.9726263
steerforth,8,150297,0.99698484
copperfield,28,150317,0.96974933
copperfield,28,150317,0.96083874
copperfield,5,150392,0.9647364
steerforth,16,150421,0.98807585
steerforth,0,150440,0.9898176
steerforth,11,150821,0.9928905
steerforth,11,150821,0.98034227
steerforth,7,150900,0.769944
copperfield,18,151014,0.68161756
steerforth,22,151018,0.98535764
steerforth,58,151105,0.9683111
steerforth,68,151190,0.99035865
steerforth,68,151190,0.988902
copperfield,30,151268,0.96157885
steerforth,61,151385,0.99598
steerforth,61,151385,0.9605528
steerforth,61,151385,0.9937769
daisy,138,151462,0.85030663
daisy,138,151462,0.7352689
daisy,138,151462,0.85908633
steerforth,61,151385,0.9940389
steerforth,33,151559,0.98899794
steerforth,9,151642,0.97850204
steerforth,31,151736,0.9520279
james,36,151741,0.90565974
steerforth,27,151838,0.9941957
dartle,5,152126,0.9551877
steerforth,9,152130,0.9936671
rosa,15,152136,0.9249037
steerforth,0,152197,0.97744477
dartle,23,152220,0.9909246
rosa,33,152286,0.93433475
steerforth,0,152291,0.9877855
dartle,20,152311,0.9891217
steerforth,0,152353,0.7497176
dartle,15,152368,0.9898673
steerforth,0,152437,0.59721917
dartle,39,152476,0.98270446
steerforth,0,152506,0.34092146
dartle,10,152516,0.976671
dartle,47,152613,0.9822922
steerforth,72,152638,0.88396704
steerforth,0,152650,0.99549353
steerforth,0,152650,0.9941428
peggotty,49,152699,0.9901256
steerforth,0,152650,0.9926011
steerforth,16,152833,0.9916122
daisy,18,152869,0.5775445
dartle,23,152922,0.99519604
steerforth,7,152970,0.9834023
steerforth,25,153019,0.9943932
dartle,67,153118,0.99282825
steerforth,30,153243,0.9902282
dartle,44,153257,0.99400526
steerforth,37,153319,0.96112764
steerforth,0,153368,0.98517334
steerforth,44,153470,0.96760964
steerforth,35,153602,0.98865414
copper,60,153627,0.7897025
steerforth,8,153785,0.9788189
steer,0,153838,0.51543987
creakle,65,153973,0.89747596
god,9,154124,0.9508113
steerforth,34,154284,0.92209995
copperfield,69,154417,0.792251
dartle,72,154516,0.97895443
steerforth,0,154602,0.9882218
steerforth,18,154636,0.97009295
daisy,11,154690,0.8965906
dartle,16,154695,0.9954119
copperfield,26,154705,0.92186177
dartle,25,154766,0.98259467
steerforth,0,154824,0.9870852
steerforth,0,154828,0.9916432
steerforth,0,154862,0.9791411
dartle,34,155022,0.9942088
steerforth,22,155238,0.9331753
littimer,8,155577,0.76876324
peter,0,155585,0.9975623
tom,7,155592,0.99865437
littimer,11,155596,0.8942697
littimer,0,155671,0.75006825
steerforth,62,155843,0.9864242
steerforth,3,155873,0.9883051
steerforth,3,155873,0.9847903
steerforth,43,156060,0.9753758
steerforth,0,156068,0.99220514
dartle,7,156075,0.9951582
steerforth,7,156110,0.9804164
steerforth,7,156129,0.9533431
steerforth,8,156161,0.9694133
littimer,7,156194,0.9041331
steerforth,26,156309,0.9495852
littimer,9,156520,0.8515126
steerforth,0,156587,0.91945183
dartle,3,156590,0.88818264
littimer,6,156615,0.9160587
steerforth,17,156683,0.9883414
steerforth,0,156769,0.98292446
peggotty,22,156826,0.95826674
steer,21,156904,0.44414544
steerforth,29,156944,0.98266137
steerforth,29,156944,0.9869119
rosa,37,157043,0.96770924
peggotty,25,157115,0.97091514
steerforth,36,157126,0.9902749
steerforth,65,157214,0.9901708
barkis,39,157262,0.98684466
omer,19,157399,0.92493916
omer,0,157404,0.8032871
joram,2,157406,0.9281168
omer,0,157404,0.9439316
minnie,7,157509,0.94871145
minnie,7,157509,0.9571114
omer,38,157554,0.99472153
minnie,78,157594,0.9803227
joe,0,157609,0.9964574
omer,15,157670,0.9721084
omer,15,157670,0.97209144
omer,15,157670,0.95438176
omer,29,157820,0.9773505
joram,0,157877,0.9702212
joram,0,157877,0.96431303
lord,21,157898,0.8614725
omer,30,157907,0.97694546
minnie,52,157929,0.7436151
omer,36,157973,0.9436551
omer,41,158057,0.93209827
omer,15,158107,0.9875463
omer,15,158107,0.9814395
minnie,23,158182,0.97751826
joram,26,158185,0.97598183
joram,26,158185,0.9606364
minnie,23,158182,0.9877259
minnie,8,158227,0.99798894
omer,53,158272,0.9897629
joram,67,158286,0.9819777
omer,53,158272,0.9846919
barkis,137,158356,0.9548426
peggotty,147,158366,0.96111804
omer,42,158427,0.98508936
em,31,158416,0.9012165
em,31,158416,0.98132807
omer,42,158427,0.98674095
minnie,36,158556,0.9869479
omer,46,158566,0.99764615
minnie,36,158556,0.9944307
omer,46,158566,0.9935106
omer,42,158732,0.9892491
em,12,158895,0.69878286
omer,70,158974,0.9679078
omer,70,158974,0.97317505
omer,32,159074,0.94742095
minnie,10,159117,0.9589976
joram,0,159129,0.8904941
omer,25,159154,0.96537375
minnie,4,159215,0.9752837
minnie,4,159215,0.9865449
omer,41,159252,0.93495774
omer,13,159346,0.95792097
minnie,30,159420,0.9745015
omer,52,159539,0.9727594
omer,75,159622,0.9592613
barkis,25,159718,0.98988235
peggotty,55,159748,0.8775511
barkis,31,160012,0.8770942
peggotty,39,160020,0.93444616
peggotty,1,160071,0.8895456
barkis,33,160149,0.94488686
barkis,63,160293,0.9553257
barkis,63,160293,0.9175416
barkis,63,160293,0.8719885
barkis,63,160293,0.9191577
barkis,63,160293,0.87649125
barkis,9,160424,0.98103046
barkis,11,160454,0.9438338
barkis,11,160454,0.9566877
barkis,21,160537,0.9604392
barkis,21,160537,0.9223796
barkis,24,160615,0.9695833
barkis,14,160649,0.9334197
barkis,14,160649,0.85197866
barkis,14,160649,0.86920726
barkis,11,160720,0.9692236
c,5,160755,0.8577184
barkis,0,160762,0.88541913
peggotty,49,160811,0.8962021
barkis,25,160852,0.94858336
david,5,160868,0.9984596
peggotty,7,160907,0.94868976
barkis,13,160913,0.98191446
peggotty,28,160994,0.889981
peggotty,2,161109,0.8853204
steerforth,4,161111,0.982214
barkis,5,161294,0.9317695
peggotty,1,161426,0.91585875
steerforth,37,161462,0.9935443
steerforth,37,161462,0.98091483
peggotty,24,161587,0.89358354
peggotty,149,161803,0.9103407
gummidge,0,161986,0.903855
peggotty,2,162000,0.98722464
em,30,162028,0.987328
ham,38,162036,0.99428684
peggotty,2,162000,0.9459886
peggotty,2,162000,0.94138193
ham,38,162036,0.8806992
peggotty,2,162000,0.9736707
gum,0,162180,0.87146103
peggotty,16,162231,0.9591324
ham,27,162242,0.9979843
davy,34,162249,0.94001716
davy,34,162249,0.9556594
peggotty,2,162299,0.97482234
steerforth,37,162334,0.99028647
peggotty,2,162299,0.97438127
davy,148,162445,0.95701534
davy,11,162482,0.9898554
peggotty,61,162532,0.9163673
peggotty,62,162646,0.89303684
ham,14,162598,0.98899126
davy,3,162675,0.3630514
peggotty,37,162709,0.8097613
gummidge,0,162791,0.7371246
peggotty,16,162807,0.9099574
em,3,162848,0.6426887
steerforth,15,162860,0.9938924
steerforth,15,162860,0.99227256
peggotty,51,162896,0.9794486
peggotty,51,162896,0.9645373
ham,5,162939,0.99797255
peggotty,35,162969,0.8464103
steerforth,18,163051,0.9881511
peggotty,32,163065,0.85756016
davy,3,163075,0.8310518
peggotty,10,163130,0.8932417
peggotty,35,163206,0.9433988
peggotty,18,163303,0.97491676
ham,78,163363,0.9992519
peggotty,18,163303,0.95226955
hisself,7,163428,0.89830136
peggotty,117,163632,0.92244405
ham,151,163666,0.97585505
em,88,163603,0.7339513
uncle,2,163750,0.49732286
peggotty,31,163918,0.9803264
steerforth,70,163957,0.99421835
em,77,163964,0.98293155
arter,13,164041,0.6799735
peggotty,73,164127,0.9011118
peggotty,12,164226,0.9609144
ham,51,164265,0.9949699
peggotty,12,164226,0.9386911
davy,14,164379,0.6739813
ham,65,164503,0.9873864
peggotty,11,164537,0.8750913
em,16,164592,0.9610386
steerforth,4,164668,0.8797033
