full_word,sentence_word_index,total_word_index,score
miss,43,108139,0.79096645
murdstone,44,108140,0.99803823
murdstone,44,108140,0.9342224
murdstone,44,108140,0.99830925
murdstone,23,108225,0.9960055
murdstone,23,108225,0.95122004
murdstone,23,108225,0.9956535
murdstone,39,108289,0.99768996
murdstone,39,108289,0.9880747
murdstone,39,108289,0.9987342
janet,3,108341,0.98561686
janet,40,108387,0.99045193
murdstone,52,108399,0.99851614
murdstone,52,108399,0.9745096
murdstone,52,108399,0.99580127
murdstone,60,108407,0.9974347
murdstone,60,108407,0.94057065
murdstone,60,108407,0.9933842
janet,63,108410,0.9929054
janet,77,108507,0.9870984
miss,0,108599,0.74839735
murdstone,1,108600,0.9982693
murdstone,1,108600,0.984397
murdstone,1,108600,0.9922814
janet,34,108672,0.99800867
murdstone,21,108755,0.9986187
murdstone,21,108755,0.99549425
murdstone,21,108755,0.9968444
murdstone,23,108825,0.99470514
murdstone,23,108825,0.94675934
murdstone,23,108825,0.9886053
murdstone,2,108838,0.9995764
murdstone,2,108838,0.984923
murdstone,2,108838,0.9952468
trotwood,17,108853,0.99971277
trotwood,17,108853,0.993248
trotwood,17,108853,0.99910897
murdstone,41,108877,0.9992085
murdstone,41,108877,0.98969615
murdstone,41,108877,0.9988495
david,51,108887,0.9999268
copperfield,52,108888,0.9977748
copperfield,52,108888,0.9922678
murdstone,79,108915,0.9993777
murdstone,79,108915,0.96519244
murdstone,79,108915,0.9992378
trotwood,128,108964,0.9997234
trotwood,128,108964,0.9701334
trotwood,128,108964,0.9981179
murdstone,135,108971,0.9989641
murdstone,135,108971,0.95281446
murdstone,135,108971,0.9975284
clara,145,108981,0.9579443
murdstone,217,109053,0.99940324
murdstone,217,109053,0.9509496
murdstone,217,109053,0.9966515
dick,36,109135,0.9997584
dick,15,109177,0.99901783
dick,18,109203,0.9997738
dick,37,109222,0.9998047
murdstone,8,109258,0.9997942
murdstone,8,109258,0.99623245
murdstone,8,109258,0.9984701
trotwood,16,109266,0.9997279
trotwood,16,109266,0.9959835
trotwood,16,109266,0.99872714
murdstone,85,109335,0.99968195
murdstone,85,109335,0.9887631
murdstone,85,109335,0.99794155
jane,45,109388,0.9961061
murdstone,46,109389,0.99706995
murdstone,46,109389,0.9726618
murdstone,46,109389,0.9976528
trotwood,5,109410,0.9961817
trotwood,5,109410,0.9682795
trotwood,5,109410,0.9764807
murdstone,60,109530,0.999461
murdstone,60,109530,0.97726005
murdstone,60,109530,0.99815446
murdstone,112,109582,0.9996716
murdstone,112,109582,0.967282
murdstone,112,109582,0.9985876
murdstone,139,109609,0.9997366
murdstone,139,109609,0.99007905
murdstone,139,109609,0.99898857
trotwood,59,109751,0.9912616
trotwood,59,109751,0.9322216
trotwood,59,109751,0.9666677
murdstone,86,109839,0.99986064
murdstone,86,109839,0.9831648
murdstone,86,109839,0.9983393
murdstone,145,109898,0.9999317
murdstone,145,109898,0.98394495
murdstone,145,109898,0.99969125
clara,156,109909,0.997407
jane,166,109919,0.99931514
murdstone,167,109920,0.9996177
murdstone,167,109920,0.97221464
murdstone,167,109920,0.99077857
murdstone,177,109930,0.9996941
murdstone,177,109930,0.972128
murdstone,177,109930,0.99857354
dick,200,109953,0.9999702
murdstone,256,110009,0.9999176
murdstone,256,110009,0.9766715
murdstone,256,110009,0.99922466
murdstone,315,110068,0.9998412
murdstone,315,110068,0.97907114
murdstone,315,110068,0.9976628
david,9,110108,0.9999975
copperfield,10,110109,0.9999893
copperfield,10,110109,0.999673
murdstone,64,110205,0.9997739
murdstone,64,110205,0.99295205
murdstone,64,110205,0.9988237
trotwood,17,110270,0.9991264
trotwood,17,110270,0.99328643
trotwood,17,110270,0.9991922
david,29,110282,0.99919754
trotwood,8,110335,0.9961928
trotwood,8,110335,0.9871181
trotwood,8,110335,0.99260384
trotwood,37,110410,0.9899379
trotwood,37,110410,0.9413375
trotwood,37,110410,0.944051
murdstone,14,110541,0.9988121
murdstone,14,110541,0.9706924
murdstone,14,110541,0.99561864
trotwood,44,110571,0.998869
trotwood,44,110571,0.97022164
trotwood,44,110571,0.99804723
murdstone,49,110576,0.99895334
murdstone,49,110576,0.95320183
murdstone,49,110576,0.99699104
murdstone,13,110636,0.99751353
murdstone,13,110636,0.97705007
murdstone,13,110636,0.9968829
david,57,110680,0.8787993
murdstone,8,110704,0.9971973
murdstone,8,110704,0.9946689
murdstone,8,110704,0.9957157
peggotty,26,110744,0.9941094
peggotty,26,110744,0.9762912
peggotty,26,110744,0.8129005
dick,44,110815,0.9999175
dick,63,110834,0.99992025
dick,88,110859,0.9998572
murdstone,127,110898,0.9939942
murdstone,127,110898,0.9591474
murdstone,127,110898,0.99510205
trotwood,14,110958,0.9995059
trotwood,14,110958,0.9844976
trotwood,14,110958,0.999361
murdstone,20,110964,0.9994666
murdstone,20,110964,0.9854564
murdstone,20,110964,0.9958762
murdstone,68,111012,0.99868613
murdstone,68,111012,0.9676761
murdstone,68,111012,0.9973968
murdstone,67,111147,0.9975586
murdstone,67,111147,0.94789517
murdstone,67,111147,0.99409395
murdstone,14,111213,0.9953219
murdstone,14,111213,0.93947345
murdstone,14,111213,0.9953725
murdstone,29,111307,0.99927264
murdstone,29,111307,0.9680807
murdstone,29,111307,0.99778724
god,51,111329,0.9882881
murdstone,135,111413,0.9995499
murdstone,135,111413,0.9764965
murdstone,135,111413,0.9987532
betsey,171,111449,0.99517196
betsey,171,111449,0.9886413
murdstone,189,111467,0.99965155
murdstone,189,111467,0.97224045
murdstone,189,111467,0.99829835
murdstone,202,111480,0.9981298
murdstone,202,111480,0.9631425
murdstone,202,111480,0.99886143
trotwood,20,111581,0.9990964
trotwood,20,111581,0.9701559
trotwood,20,111581,0.99720913
murdstone,25,111586,0.9975024
murdstone,25,111586,0.989268
murdstone,25,111586,0.99243504
murdstone,7,111704,0.9985512
murdstone,7,111704,0.9862381
murdstone,7,111704,0.9980609
murdstone,144,111945,0.99538285
murdstone,144,111945,0.9419504
murdstone,144,111945,0.9870461
miss,18,111972,0.6763554
murdstone,19,111973,0.9966828
murdstone,19,111973,0.9539361
murdstone,19,111973,0.99592507
dick,7,112086,0.9999769
dick,51,112130,0.9999659
dick,68,112147,0.9999727
david,76,112155,0.9931791
dick,11,112187,0.998475
trotwood,18,112194,0.982545
trotwood,18,112194,0.944743
trotwood,18,112194,0.97981936
dick,10,112212,0.9996867
david,13,112215,0.99747014
dick,7,112252,0.99961144
dick,18,112400,0.9993782
dick,6,112589,0.9998161
charles,28,112649,0.9867111
charles,24,112697,0.98336524
dick,3,112739,0.99991024
dick,10,113069,0.9997106
trotwood,23,113110,0.9964734
trotwood,23,113110,0.9858088
trotwood,23,113110,0.99721223
trot,25,113112,0.99313873
trot,25,113112,0.96536005
betsey,55,113142,0.99489886
betsey,55,113142,0.99248964
trotwood,56,113143,0.9994861
trotwood,56,113143,0.99463874
trotwood,56,113143,0.996793
trot,59,113146,0.79010755
trot,59,113146,0.881032
dick,82,113169,0.9996369
janet,77,113292,0.98796034
trotwood,97,113312,0.9989712
trotwood,97,113312,0.98104835
trotwood,97,113312,0.9973139
dick,129,113344,0.9996629
dick,16,113524,0.9994646
wickfield,55,113708,0.9982627
wickfield,55,113708,0.98527455
wickfield,55,113708,0.94274485
wickfield,98,113751,0.9997516
wickfield,98,113751,0.99930525
wickfield,98,113751,0.9912838
huckster,145,113798,0.9953353
huckster,145,113798,0.9530523
huckster,145,113798,0.961922
wickfield,72,114273,0.99944204
wickfield,72,114273,0.99936026
wickfield,72,114273,0.99924976
uriah,76,114277,0.9994081
uriah,76,114277,0.98057324
heep,77,114278,0.9846694
heep,77,114278,0.93359524
wickfield,87,114288,0.99981993
wickfield,87,114288,0.99930716
wickfield,87,114288,0.99915314
uriah,99,114300,0.99899954
uriah,99,114300,0.97307354
heep,100,114301,0.9335944
heep,100,114301,0.8477483
uriah,39,114366,0.9951821
uriah,39,114366,0.97614926
heep,40,114367,0.99089444
heep,40,114367,0.9099046
uriah,9,114471,0.98112786
uriah,9,114471,0.87361324
betsey,33,114554,0.9858666
betsey,33,114554,0.9744265
trotwood,34,114555,0.9982931
trotwood,34,114555,0.94553375
trotwood,34,114555,0.99669206
betsey,9,114597,0.989944
betsey,9,114597,0.9771036
trotwood,47,114674,0.99992967
trotwood,47,114674,0.99829704
trotwood,47,114674,0.9997248
wickfield,53,114680,0.99994004
wickfield,53,114680,0.99951196
wickfield,53,114680,0.99910957
wickfield,41,114759,0.9995363
wickfield,41,114759,0.9988514
wickfield,41,114759,0.99836916
peggotty,17,114817,0.99746835
peggotty,17,114817,0.94129103
peggotty,17,114817,0.89249843
trotwood,73,114921,0.99986994
trotwood,73,114921,0.99842656
trotwood,73,114921,0.9994155
wickfield,79,114927,0.9999324
wickfield,79,114927,0.99903643
wickfield,79,114927,0.995605
wickfield,119,114967,0.9999331
wickfield,119,114967,0.9996364
wickfield,119,114967,0.9994849
wickfield,31,115056,0.99990976
wickfield,31,115056,0.99969864
wickfield,31,115056,0.99681914
deuce,10,115077,0.99227107
deuce,10,115077,0.99494827
wickfield,60,115127,0.99978906
wickfield,60,115127,0.99937147
wickfield,60,115127,0.9992393
trotwood,34,115194,0.99778074
trotwood,34,115194,0.9816644
trotwood,34,115194,0.99397403
wickfield,26,115262,0.9997255
wickfield,26,115262,0.9992415
wickfield,26,115262,0.99802905
wickfield,2,115295,0.99971575
wickfield,2,115295,0.9981061
wickfield,2,115295,0.9922051
wickfield,40,115427,0.9998293
wickfield,40,115427,0.9985399
wickfield,40,115427,0.99577147
uriah,23,115474,0.99044156
uriah,23,115474,0.9741812
heep,24,115475,0.98454314
heep,24,115475,0.86401373
uriah,0,115486,0.986545
uriah,0,115486,0.96586066
wickfield,13,115715,0.9981111
wickfield,13,115715,0.995742
wickfield,13,115715,0.9880414
trot,59,115784,0.82057095
trot,59,115784,0.6952344
wickfield,72,115797,0.99973565
wickfield,72,115797,0.9990382
wickfield,72,115797,0.9984884
trotwood,87,115812,0.99210477
trotwood,87,115812,0.9710235
trotwood,87,115812,0.9924534
trotwood,8,115900,0.9997999
trotwood,8,115900,0.9969957
trotwood,8,115900,0.99951506
wickfield,14,115906,0.99980396
wickfield,14,115906,0.9982381
wickfield,14,115906,0.99848205
wickfield,53,116026,0.99989986
wickfield,53,116026,0.99920195
wickfield,53,116026,0.9989336
trotwood,68,116041,0.99878794
trotwood,68,116041,0.996214
trotwood,68,116041,0.99798787
wickfield,62,116115,0.9997725
wickfield,62,116115,0.9991615
wickfield,62,116115,0.99762124
wickfield,2,116315,0.9998294
wickfield,2,116315,0.99924016
wickfield,2,116315,0.9963103
agnes,8,116436,0.9957968
wickfield,12,116440,0.99980205
wickfield,12,116440,0.99915624
wickfield,12,116440,0.99338233
agnes,42,116652,0.9964288
wickfield,43,116653,0.99898773
wickfield,43,116653,0.99671626
wickfield,43,116653,0.97797465
wickfield,34,116723,0.99998224
wickfield,34,116723,0.9994947
wickfield,34,116723,0.99889755
agnes,55,116744,0.9896959
wickfield,65,116754,0.9999317
wickfield,65,116754,0.99937695
wickfield,65,116754,0.99789315
wickfield,13,116786,0.99916816
wickfield,13,116786,0.9983492
wickfield,13,116786,0.9965425
dick,57,116830,0.9998752
dick,88,116861,0.9998431
wickfield,10,117034,0.9998354
wickfield,10,117034,0.99880147
wickfield,10,117034,0.9905235
agnes,10,117068,0.9927336
agnes,26,117129,0.98581505
agnes,21,117187,0.98908305
agnes,0,117268,0.9850979
uriah,7,117402,0.9941999
uriah,7,117402,0.9843121
heep,8,117403,0.99171376
heep,8,117403,0.9241736
uriah,26,117518,0.99682593
uriah,26,117518,0.9799234
heep,27,117519,0.99385035
heep,27,117519,0.90856266
wickfield,7,117566,0.9996718
wickfield,7,117566,0.9984602
wickfield,7,117566,0.9974801
strong,71,117630,0.99939644
doctor,0,117632,0.9808913
strong,1,117633,0.9989453
strong,9,117711,0.9996049
strong,10,117837,0.99981624
annie,23,117850,0.9887814
strong,48,117875,0.99991775
wickfield,22,117917,0.99976677
wickfield,22,117917,0.999468
wickfield,22,117917,0.9950117
strong,0,117931,0.99951935
strong,11,117942,0.99951625
doctor,0,117956,0.55784416
strong,1,117957,0.99995685
strong,5,117961,0.99992824
wickfield,16,117972,0.99969745
wickfield,16,117972,0.9998523
wickfield,16,117972,0.9993476
wickfield,57,118013,0.99995863
wickfield,57,118013,0.9997625
wickfield,57,118013,0.99970514
wickfield,80,118036,0.9995314
wickfield,80,118036,0.99942267
wickfield,80,118036,0.99939406
strong,85,118041,0.99989796
jack,89,118045,0.99194133
maldon,90,118046,0.99917114
maldon,90,118046,0.99599576
doctor,2,118067,0.8651933
watts,3,118068,0.9999161
wickfield,50,118115,0.99997294
wickfield,50,118115,0.99986744
wickfield,50,118115,0.99951637
doctor,54,118119,0.5537635
watts,55,118120,0.9998833
satan,70,118135,0.522195
jack,5,118198,0.99615955
maldon,6,118199,0.99964345
maldon,6,118199,0.99941635
strong,22,118215,0.99981374
wickfield,37,118230,0.9999031
wickfield,37,118230,0.9997009
wickfield,37,118230,0.99899894
jack,12,118260,0.9994998
maldon,13,118261,0.9991966
maldon,13,118261,0.9979849
strong,33,118297,0.9997621
annie,52,118316,0.97853035
wickfield,67,118331,0.99994385
wickfield,67,118331,0.99973685
wickfield,67,118331,0.99898785
wickfield,113,118377,0.9999324
wickfield,113,118377,0.9998516
wickfield,113,118377,0.99967945
wickfield,9,118414,0.99998796
wickfield,9,118414,0.9999169
wickfield,9,118414,0.9995788
wickfield,40,118445,0.9999745
wickfield,40,118445,0.9998863
wickfield,40,118445,0.9995964
wickfield,81,118486,0.99996424
wickfield,81,118486,0.99984765
wickfield,81,118486,0.9997656
strong,10,118515,0.9999032
strong,22,118607,0.9998565
wickfield,41,118626,0.9998969
wickfield,41,118626,0.99931407
wickfield,41,118626,0.99938023
wickfield,36,118790,0.9998036
wickfield,36,118790,0.9997669
wickfield,36,118790,0.9935721
trotwood,54,118808,0.9991961
trotwood,54,118808,0.9987649
trotwood,54,118808,0.99798125
copperfield,55,118809,0.9994142
copperfield,55,118809,0.98326635
one,58,118812,0.5158987
adams,59,118813,0.9945701
mick,27,118912,0.99975306
walker,28,118913,0.99958044
mealy,30,118915,0.9731678
mealy,30,118915,0.8303287
potatoes,31,118916,0.99453706
micawber,14,119173,0.9016977
micawber,14,119173,0.93224883
strong,15,119310,0.8579636
wickfield,9,119371,0.9996915
wickfield,9,119371,0.9994192
wickfield,9,119371,0.99766976
agnes,0,119475,0.97893435
papa,64,119578,0.8056205
papa,21,119726,0.6560828
agnes,29,119734,0.9162371
papa,39,119744,0.6456546
strong,15,119788,0.9998976
wickfield,54,119827,0.9999516
wickfield,54,119827,0.9995945
wickfield,54,119827,0.99904245
trotwood,63,119836,0.9838162
trotwood,63,119836,0.98119754
trotwood,63,119836,0.9900095
uriah,7,119934,0.9877175
uriah,7,119934,0.8241558
heep,8,119935,0.9889482
heep,8,119935,0.657775
maldon,31,119958,0.999819
maldon,31,119958,0.99983644
maldon,52,119979,0.999464
maldon,52,119979,0.999764
uriah,66,119993,0.9949787
uriah,66,119993,0.95939344
maldon,72,119999,0.99961495
maldon,72,119999,0.99993503
uriah,97,120024,0.98952895
uriah,97,120024,0.91329306
agnes,105,120032,0.96997595
uriah,15,120106,0.79588056
uriah,18,120109,0.819554
uriah,18,120109,0.5614782
annie,2,120156,0.9972531
doctor,36,120190,0.70585823
strong,37,120191,0.9999852
wickfield,45,120199,0.9999801
wickfield,45,120199,0.9998721
wickfield,45,120199,0.9993099
doctor,51,120205,0.56706184
strong,52,120206,0.9999795
wickfield,92,120246,0.99990976
wickfield,92,120246,0.99981064
wickfield,92,120246,0.9997199
doctor,97,120251,0.7183991
strong,98,120252,0.9999763
strong,108,120262,0.99997354
maldon,39,120370,0.9998864
maldon,39,120370,0.9996865
wickfield,51,120382,0.9999347
wickfield,51,120382,0.99957174
wickfield,51,120382,0.99866915
annie,32,120430,0.9738884
annie,2,120442,0.95501494
strong,0,120460,0.99941564
wickfield,20,120480,0.9999877
wickfield,20,120480,0.9999213
wickfield,20,120480,0.99939847
maldon,80,120540,0.9999174
maldon,80,120540,0.9997377
wickfield,86,120546,0.9999752
wickfield,86,120546,0.99989915
wickfield,86,120546,0.9997298
annie,97,120557,0.9849975
strong,112,120572,0.999658
jack,130,120590,0.9999145
maldon,131,120591,0.9999807
maldon,131,120591,0.99982697
wickfield,143,120603,0.99994993
wickfield,143,120603,0.9999057
wickfield,143,120603,0.9994783
wickfield,31,120636,0.9998627
wickfield,31,120636,0.9993655
wickfield,31,120636,0.99882203
jack,44,120649,0.9991001
maldon,45,120650,0.9998078
maldon,45,120650,0.9993173
wickfield,7,120662,0.99990904
wickfield,7,120662,0.99972016
wickfield,7,120662,0.9980817
wickfield,47,120769,0.99995005
wickfield,47,120769,0.99970835
wickfield,47,120769,0.9987123
maldon,10,120796,0.9988379
maldon,10,120796,0.992941
annie,16,120802,0.97458184
wickfield,7,120811,0.9993474
wickfield,7,120811,0.998747
wickfield,7,120811,0.99861956
jack,11,120865,0.99985397
maldon,12,120866,0.9992957
maldon,12,120866,0.9981603
agnes,0,120910,0.99012405
wickfield,14,120924,0.9997758
wickfield,14,120924,0.99902177
wickfield,14,120924,0.9985713
agnes,0,120936,0.9779463
little,2,121071,0.8518513
em,3,121072,0.9903922
ly,5,121074,0.8823937
agnes,13,121082,0.9820325
agnes,40,121109,0.99004596
wickfield,21,121169,0.99972314
wickfield,21,121169,0.9979777
wickfield,21,121169,0.9958448
trotwood,16,121195,0.898284
trotwood,16,121195,0.88231426
trotwood,16,121195,0.93171006
agnes,37,121261,0.9838657
agnes,8,121273,0.971583
agnes,30,121295,0.9554809
agnes,42,121359,0.73266274
trotwood,22,121618,0.8061285
trotwood,22,121618,0.68787503
trotwood,22,121618,0.91348195
agnes,6,121670,0.9858045
wickfield,53,121717,0.99984896
wickfield,53,121717,0.99940646
wickfield,53,121717,0.99856734
agnes,100,121764,0.94361305
uriah,17,121876,0.99693066
uriah,17,121876,0.97920245
heep,18,121877,0.9940743
heep,18,121877,0.8804839
uriah,2,121896,0.9866062
uriah,2,121896,0.9502887
uriah,51,121945,0.9573216
uriah,51,121945,0.88542926
copperfield,61,121955,0.99713194
copperfield,61,121955,0.9324623
uriah,65,121959,0.9734206
uriah,65,121959,0.98975545
copperfield,68,122029,0.95504934
copperfield,68,122029,0.94809556
uriah,72,122033,0.99240243
uriah,72,122033,0.98803616
copperfield,93,122054,0.96324813
copperfield,93,122054,0.9437426
uriah,97,122058,0.9940058
uriah,97,122058,0.98884845
tidd,104,122065,0.99956137
tidd,104,122065,0.99816775
tidd,7,122077,0.99977034
tidd,7,122077,0.99485415
copperfield,11,122081,0.978823
copperfield,11,122081,0.949304
copperfield,121,122191,0.9891438
copperfield,121,122191,0.96865743
uriah,125,122195,0.9983944
uriah,125,122195,0.99105775
uriah,203,122273,0.99327624
uriah,203,122273,0.9821969
heep,204,122274,0.9928818
heep,204,122274,0.6700669
copperfield,8,122304,0.7364251
umble,7,122321,0.66888463
copperfield,27,122350,0.9940204
copperfield,27,122350,0.6447824
uriah,31,122354,0.9993079
uriah,31,122354,0.9942472
heep,32,122355,0.989325
heep,32,122355,0.8663052
wickfield,13,122380,0.9998659
wickfield,13,122380,0.9997261
wickfield,13,122380,0.9973895
uriah,18,122385,0.981989
uriah,18,122385,0.93834436
wickfield,26,122393,0.9999119
wickfield,26,122393,0.99962497
wickfield,26,122393,0.9976421
copperfield,42,122409,0.99929845
copperfield,42,122409,0.983055
uriah,46,122413,0.9851317
uriah,46,122413,0.9858562
wickfield,24,122466,0.99993944
wickfield,24,122466,0.9999192
wickfield,24,122466,0.99982053
copperfield,83,122525,0.9984484
copperfield,83,122525,0.998733
uriah,87,122529,0.9950165
uriah,87,122529,0.9887488
wickfield,100,122542,0.99967647
wickfield,100,122542,0.99980754
wickfield,100,122542,0.99988735
wickfield,124,122566,0.9991208
wickfield,124,122566,0.99989736
wickfield,124,122566,0.99903095
heep,126,122568,0.9977198
heep,126,122568,0.92402965
heep,129,122571,0.7838251
late,130,122572,0.7268949
wickfield,131,122573,0.99805224
wickfield,131,122573,0.9998834
wickfield,131,122573,0.9994399
copperfield,139,122581,0.99924904
copperfield,139,122581,0.9982383
uriah,143,122585,0.9970489
uriah,143,122585,0.9829692
wickfield,202,122644,0.99985695
wickfield,202,122644,0.99985933
wickfield,202,122644,0.999949
copperfield,210,122652,0.9952603
copperfield,210,122652,0.9891244
uriah,214,122656,0.9966305
uriah,214,122656,0.972483
copperfield,277,122719,0.98946524
copperfield,277,122719,0.9699063
uriah,281,122723,0.9865991
uriah,281,122723,0.97572225
copperfield,292,122734,0.97539353
copperfield,292,122734,0.97387356
copperfield,1,122785,0.9936651
copperfield,1,122785,0.98749614
uriah,5,122789,0.99482477
uriah,5,122789,0.98966265
heep,6,122790,0.9819905
heep,6,122790,0.71902853
agnes,16,122800,0.98582363
copperfield,19,122803,0.9948008
copperfield,19,122803,0.9747781
heaven,42,122826,0.8312704
copperfield,55,122839,0.9918915
copperfield,55,122839,0.9514342
uriah,59,122843,0.99525213
uriah,59,122843,0.9902766
copperfield,87,122871,0.9931191
copperfield,87,122871,0.9665512
uriah,91,122875,0.9929293
uriah,91,122875,0.98939043
heep,92,122876,0.9788457
heep,92,122876,0.659071
copperfield,122,122906,0.9949728
copperfield,122,122906,0.9839833
copperfield,189,122973,0.96980816
copperfield,189,122973,0.87519443
copperfield,50,123033,0.97191805
copperfield,50,123033,0.9885272
uriah,54,123037,0.996369
uriah,54,123037,0.98781073
copperfield,76,123059,0.890846
copperfield,76,123059,0.9583516
uriah,108,123091,0.99041533
uriah,108,123091,0.9861691
copperfield,124,123107,0.941605
copperfield,124,123107,0.9738216
uriah,152,123135,0.9958697
uriah,152,123135,0.93674856
copperfield,168,123151,0.93905425
copperfield,168,123151,0.90499914
copperfield,187,123170,0.91800296
copperfield,187,123170,0.9043666
peggotty,39,123328,0.99829704
peggotty,39,123328,0.9559702
peggotty,39,123328,0.9206065
tidd,60,123349,0.8636856
tidd,60,123349,0.96115035
em,76,123365,0.9276568
strong,1,123533,0.9990508
creakle,14,123546,0.9997501
creakle,14,123546,0.9986694
creakle,14,123546,0.976146
doctor,46,123729,0.54668033
strong,47,123730,0.9982817
doctor,49,123732,0.73369586
strong,50,123733,0.99936455
adams,0,123913,0.99872404
agnes,41,124615,0.96103024
wickfield,10,124637,0.9998574
wickfield,10,124637,0.99929845
wickfield,10,124637,0.9967263
jack,24,124704,0.9992306
maldon,25,124705,0.99962544
maldon,25,124705,0.99820054
strong,0,124717,0.9903752
markleham,0,124860,0.9964784
markleham,0,124860,0.896046
markleham,0,124860,0.97103363
strong,37,124897,0.99874973
jack,23,124965,0.999925
maldon,24,124966,0.99984276
maldon,24,124966,0.99989283
wickfield,47,124989,0.99974924
wickfield,47,124989,0.9992267
wickfield,47,124989,0.9976725
wickfield,9,125061,0.9991893
wickfield,9,125061,0.99786144
wickfield,9,125061,0.9915262
agnes,11,125063,0.968098
jack,2,125081,0.9984511
maldon,3,125082,0.9991534
maldon,3,125082,0.9967974
strong,0,125091,0.9981857
strong,0,125171,0.9972312
annie,50,125261,0.98284817
john,55,125266,0.9992374
maldon,56,125267,0.9983399
maldon,56,125267,0.9982274
john,7,125285,0.9691915
master,20,125298,0.52716124
copperfield,21,125299,0.99921846
copperfield,21,125299,0.43285325
annie,27,125305,0.89328253
annie,10,125336,0.84347904
jack,61,125387,0.998355
maldon,62,125388,0.9994498
maldon,62,125388,0.995736
annie,65,125391,0.77909285
john,6,125399,0.95817244
john,6,125476,0.9252945
jack,43,125585,0.9980445
maldon,44,125586,0.9992685
maldon,44,125586,0.9975503
markleham,0,125595,0.9992569
markleham,0,125595,0.9961022
markleham,0,125595,0.99741083
wickfield,49,125719,0.99967253
wickfield,49,125719,0.9984819
wickfield,49,125719,0.9957825
annie,30,125792,0.87627155
annie,6,125944,0.89651316
strong,11,125965,0.9998287
annie,8,125999,0.7311479
mama,24,126015,0.85329586
strong,13,126085,0.9998995
mama,13,126112,0.591964
annie,17,126116,0.86296105
annie,11,126166,0.8406644
annie,14,126169,0.85435295
strong,17,126172,0.9996294
annie,26,126315,0.73591596
wickfield,5,126425,0.99991417
wickfield,5,126425,0.999665
wickfield,5,126425,0.9983358
masters,11,126699,0.83270717
adams,13,126701,0.9993747
jack,27,126715,0.9999304
maldon,28,126716,0.9999335
maldon,28,126716,0.9997284
jack,10,126851,0.99991727
maldon,11,126852,0.9987104
maldon,11,126852,0.9986041
strong,0,126895,0.9981232
maldon,10,126955,0.98092985
maldon,10,126955,0.9762889
strong,0,127123,0.9985998
maldon,18,127141,0.9929295
maldon,18,127141,0.99316794
jack,2,127282,0.998749
maldon,3,127283,0.9993331
maldon,3,127283,0.99883956
jack,24,127326,0.99984753
maldon,25,127327,0.9997596
maldon,25,127327,0.9994863
jack,65,127397,0.9946079
jack,2,127429,0.99979
maldon,3,127430,0.99994755
maldon,3,127430,0.9997142
jack,34,127590,0.9996443
maldon,35,127591,0.99991715
maldon,35,127591,0.9993063
annie,13,127669,0.9684029
markleham,0,127683,0.9987627
markleham,0,127683,0.98387134
markleham,0,127683,0.9884819
jack,14,127697,0.9991672
jack,62,127745,0.99987066
maldon,63,127746,0.9995509
maldon,63,127746,0.9965912
jack,44,127844,0.9997788
maldon,45,127845,0.9996551
maldon,45,127845,0.99907
jack,46,127908,0.9996593
maldon,47,127909,0.99987113
maldon,47,127909,0.99924624
annie,7,127951,0.9753862
annie,11,127955,0.9818155
annie,23,127967,0.980354
annie,60,128058,0.84548575
annie,69,128234,0.37848386
annie,32,128320,0.79909265
wickfield,8,128426,0.99993014
wickfield,8,128426,0.9983455
wickfield,8,128426,0.9982222
agnes,10,128428,0.9866007
agnes,16,128434,0.97947973
wickfield,26,128444,0.99989974
wickfield,26,128444,0.9989743
wickfield,26,128444,0.9991837
agnes,11,128464,0.9699949
peggotty,11,128980,0.99686474
peggotty,11,128980,0.92556006
peggotty,11,128980,0.8692448
strong,6,129036,0.9771349
dick,15,129067,0.9987587
peggotty,31,129083,0.9902992
peggotty,31,129083,0.84668314
peggotty,31,129083,0.8788637
peggotty,3,129126,0.99201775
peggotty,3,129126,0.95893806
peggotty,3,129126,0.9127038
peggotty,18,129218,0.99552757
peggotty,18,129218,0.95279205
peggotty,18,129218,0.93981814
betsey,14,129283,0.95616287
betsey,14,129283,0.92704296
betsey,7,129317,0.9305358
betsey,7,129317,0.8865145
murdstone,35,129416,0.9983777
murdstone,35,129416,0.98646706
murdstone,35,129416,0.99535745
god,0,129434,0.9450099
peggotty,6,129572,0.9980562
peggotty,6,129572,0.9744732
peggotty,6,129572,0.8759499
barkis,2,129579,0.99928844
barkis,2,129579,0.9291342
peggotty,2,129638,0.9933234
peggotty,2,129638,0.91712344
peggotty,2,129638,0.8859986
ham,7,129643,0.914151
gummidge,0,129650,0.9053237
little,6,129656,0.940101
em,7,129657,0.9872457
ly,9,129659,0.75902814
peggotty,20,129670,0.99768984
peggotty,20,129670,0.95004916
peggotty,20,129670,0.91998863
little,17,129696,0.8014394
em,18,129697,0.97588795
ly,20,129699,0.6390039
ly,20,129699,0.73129123
strong,7,129721,0.9854896
dick,28,129815,0.9998547
dick,5,129841,0.999877
dick,2,129890,0.99802834
dick,15,130071,0.9999485
trotwood,46,130102,0.9819858
trotwood,46,130102,0.9352622
trotwood,46,130102,0.9839527
dick,52,130108,0.99994016
dick,96,130152,0.99983656
dick,174,130230,0.9999304
charles,196,130252,0.9952325
dick,33,130290,0.99981207
dick,81,130338,0.9996189
trotwood,98,130355,0.90713066
trotwood,98,130355,0.90996796
trotwood,98,130355,0.9301653
dick,30,130387,0.99896073
